기준일,지역,확진자수,전일대비증감수,십만명당발생률,사망자수,격리해제수
2020-09-22,검역,1453,2,0.0,0,1357
2020-09-21,합계,23044,70,44.45,385,20239
2020-09-21,서울,4995,23,51.32,48,3977
2020-09-21,부산,385,8,11.28,4,324
2020-09-21,대구,7125,1,292.43,193,6873
2020-09-21,인천,881,2,29.8,8,764
2020-09-21,광주,486,1,33.36,3,423
2020-09-21,대전,356,2,24.15,3,291
2020-09-21,울산,142,0,12.38,2,117
2020-09-21,세종,70,0,20.45,0,64
2020-09-21,경기,4173,18,31.49,63,3456
2020-09-21,강원,217,0,14.09,3,195
2020-09-21,충북,158,2,9.88,1,136
2020-09-21,충남,468,0,22.05,2,348
2020-09-21,전북,115,0,6.33,0,88
2020-09-21,전남,167,0,8.96,0,118
2020-09-21,경북,1512,1,56.79,55,1411
2020-09-21,경남,285,2,8.48,0,254
2020-09-21,제주,58,0,8.65,0,45
2020-09-21,검역,1451,10,0.0,0,1355
2020-09-20,합계,22974,82,44.31,383,20150
2020-09-20,서울,4972,28,51.08,47,3954
2020-09-20,부산,377,6,11.05,4,320
2020-09-20,대구,7124,2,292.39,193,6872
2020-09-20,인천,879,3,29.73,8,761
2020-09-20,광주,485,0,33.29,3,422
2020-09-20,대전,354,2,24.01,3,291
2020-09-20,울산,142,1,12.38,2,116
2020-09-20,세종,70,0,20.45,0,64
2020-09-20,경기,4155,26,31.36,62,3415
2020-09-20,강원,217,0,14.09,3,194
2020-09-20,충북,156,1,9.75,1,133
2020-09-20,충남,468,1,22.05,2,346
2020-09-20,전북,115,0,6.33,0,87
2020-09-20,전남,167,0,8.96,0,115
2020-09-20,경북,1511,5,56.75,55,1410
2020-09-20,경남,283,1,8.42,0,252
2020-09-20,제주,58,0,8.65,0,45
2020-09-20,검역,1441,6,0.0,0,1353
2020-09-19,합계,22892,110,44.15,378,19962
2020-09-19,서울,4944,40,50.79,46,3881
2020-09-19,부산,371,2,10.87,4,316
2020-09-19,대구,7122,2,292.31,192,6867
2020-09-19,인천,876,11,29.63,8,757
2020-09-19,광주,485,0,33.29,3,412
2020-09-19,대전,352,2,23.88,3,290
2020-09-19,울산,141,0,12.29,2,108
2020-09-19,세종,70,0,20.45,0,64
2020-09-19,경기,4129,41,31.16,59,3354
2020-09-19,강원,217,0,14.09,3,192
2020-09-19,충북,155,1,9.69,1,131
2020-09-19,충남,467,4,22.0,2,339
2020-09-19,전북,115,1,6.33,0,85
2020-09-19,전남,167,0,8.96,0,110
2020-09-19,경북,1506,4,56.56,55,1410
2020-09-19,경남,282,1,8.39,0,250
2020-09-19,제주,58,0,8.65,0,45
2020-09-19,검역,1435,1,0.0,0,1351
2020-09-18,합계,22782,126,43.94,377,19761
2020-09-18,서울,4904,46,50.38,46,3833
2020-09-18,부산,369,2,10.82,4,311
2020-09-18,대구,7120,2,292.22,192,6859
2020-09-18,인천,865,6,29.26,8,738
2020-09-18,광주,485,0,33.29,3,400
2020-09-18,대전,350,3,23.74,3,287
2020-09-18,울산,141,0,12.29,1,108
2020-09-18,세종,70,0,20.45,0,64
2020-09-18,경기,4088,37,30.85,59,3295
2020-09-18,강원,217,0,14.09,3,188
2020-09-18,충북,154,3,9.63,1,126
2020-09-18,충남,463,6,21.81,2,334
2020-09-18,전북,114,8,6.27,0,79
2020-09-18,전남,167,0,8.96,0,100
2020-09-18,경북,1502,5,56.41,55,1407
2020-09-18,경남,281,4,8.36,0,246
2020-09-18,제주,58,2,8.65,0,45
2020-09-18,검역,1434,2,0.0,0,1341
2020-09-17,합계,22656,153,43.7,372,19533
2020-09-17,서울,4858,64,49.91,43,3741
2020-09-17,부산,367,2,10.76,4,306
2020-09-17,대구,7118,2,292.14,192,6852
2020-09-17,인천,859,7,29.06,7,733
2020-09-17,광주,485,1,33.29,3,386
2020-09-17,대전,347,1,23.54,3,279
2020-09-17,울산,141,0,12.29,1,104
2020-09-17,세종,70,0,20.45,0,63
2020-09-17,경기,4051,54,30.57,58,3250
2020-09-17,강원,217,0,14.09,3,183
2020-09-17,충북,151,0,9.44,1,123
2020-09-17,충남,457,10,21.53,2,323
2020-09-17,전북,106,0,5.83,0,78
2020-09-17,전남,167,1,8.96,0,93
2020-09-17,경북,1497,6,56.23,55,1405
2020-09-17,경남,277,3,8.24,0,241
2020-09-17,제주,56,0,8.35,0,45
2020-09-17,검역,1432,2,0.0,0,1328
2020-09-16,합계,22503,113,43.4,367,19298
2020-09-16,서울,4794,51,49.25,42,3687
2020-09-16,부산,365,4,10.7,4,298
2020-09-16,대구,7116,4,292.06,192,6848
2020-09-16,인천,852,9,28.82,6,711
2020-09-16,광주,484,2,33.23,3,372
2020-09-16,대전,346,1,23.47,3,266
2020-09-16,울산,141,0,12.29,1,101
2020-09-16,세종,70,0,20.45,0,63
2020-09-16,경기,3997,26,30.17,56,3173
2020-09-16,강원,217,0,14.09,3,180
2020-09-16,충북,151,2,9.44,1,117
2020-09-16,충남,447,2,21.06,2,315
2020-09-16,전북,106,5,5.83,0,76
2020-09-16,전남,166,0,8.9,0,82
2020-09-16,경북,1491,2,56.0,54,1404
2020-09-16,경남,274,3,8.15,0,239
2020-09-16,제주,56,0,8.35,0,44
2020-09-16,검역,1430,2,0.0,0,1322
2020-09-15,합계,22390,106,43.18,367,18870
2020-09-15,서울,4743,32,48.73,42,3488
2020-09-15,부산,361,4,10.58,4,295
2020-09-15,대구,7112,0,291.9,192,6845
2020-09-15,인천,843,9,28.52,6,650
2020-09-15,광주,482,1,33.09,3,360
2020-09-15,대전,345,3,23.4,3,257
2020-09-15,울산,141,0,12.29,1,96
2020-09-15,세종,70,0,20.45,0,62
2020-09-15,경기,3971,39,29.97,56,3093
2020-09-15,강원,217,1,14.09,3,176
2020-09-15,충북,149,2,9.32,1,116
2020-09-15,충남,445,3,20.97,2,296
2020-09-15,전북,101,1,5.56,0,72
2020-09-15,전남,166,0,8.9,0,74
2020-09-15,경북,1489,1,55.92,54,1397
2020-09-15,경남,271,2,8.06,0,237
2020-09-15,제주,56,3,8.35,0,40
2020-09-15,검역,1428,5,0.0,0,1316
2020-09-14,합계,22284,109,42.98,363,18482
2020-09-14,서울,4711,41,48.4,40,3271
2020-09-14,부산,357,3,10.46,4,290
2020-09-14,대구,7112,4,291.9,191,6843
2020-09-14,인천,834,10,28.21,5,636
2020-09-14,광주,481,3,33.02,3,348
2020-09-14,대전,342,1,23.2,3,255
2020-09-14,울산,141,1,12.29,1,86
2020-09-14,세종,70,0,20.45,0,62
2020-09-14,경기,3932,30,29.67,56,3004
2020-09-14,강원,216,0,14.02,3,175
2020-09-14,충북,147,0,9.19,1,114
2020-09-14,충남,442,8,20.82,2,296
2020-09-14,전북,100,1,5.5,0,69
2020-09-14,전남,166,0,8.9,0,58
2020-09-14,경북,1488,1,55.89,54,1394
2020-09-14,경남,269,1,8.0,0,233
2020-09-14,제주,53,0,7.9,0,35
2020-09-14,검역,1423,5,0.0,0,1313
2020-09-13,합계,22175,121,42.77,358,18221
2020-09-13,서울,4670,31,47.98,38,3109
2020-09-13,부산,354,3,10.38,4,287
2020-09-13,대구,7108,14,291.73,191,6834
2020-09-13,인천,824,3,27.87,3,636
2020-09-13,광주,478,3,32.81,3,348
2020-09-13,대전,341,2,23.13,3,244
2020-09-13,울산,140,7,12.21,1,84
2020-09-13,세종,70,0,20.45,0,62
2020-09-13,경기,3902,32,29.45,55,2950
2020-09-13,강원,216,1,14.02,3,173
2020-09-13,충북,147,0,9.19,1,113
2020-09-13,충남,434,11,20.45,2,287
2020-09-13,전북,99,2,5.45,0,69
2020-09-13,전남,166,0,8.9,0,58
2020-09-13,경북,1487,2,55.85,54,1393
2020-09-13,경남,268,3,7.97,0,227
2020-09-13,제주,53,0,7.9,0,35
2020-09-13,검역,1418,7,0.0,0,1312
2020-09-12,합계,22054,136,42.54,355,18022
2020-09-12,서울,4639,50,47.66,35,3067
2020-09-12,부산,351,4,10.29,4,280
2020-09-12,대구,7094,4,291.16,191,6834
2020-09-12,인천,821,8,27.77,3,628
2020-09-12,광주,475,3,32.61,3,322
2020-09-12,대전,339,7,23.0,3,241
2020-09-12,울산,133,1,11.6,1,80
2020-09-12,세종,70,0,20.45,0,62
2020-09-12,경기,3870,32,29.21,55,2864
2020-09-12,강원,215,3,13.96,3,169
2020-09-12,충북,147,0,9.19,1,110
2020-09-12,충남,423,6,19.93,2,275
2020-09-12,전북,97,1,5.34,0,69
2020-09-12,전남,166,1,8.9,0,58
2020-09-12,경북,1485,2,55.77,54,1391
2020-09-12,경남,265,3,7.88,0,227
2020-09-12,제주,53,1,7.9,0,33
2020-09-12,검역,1411,10,0.0,0,1312
2020-09-11,합계,21918,176,42.27,350,17609
2020-09-11,서울,4589,63,47.15,34,2834
2020-09-11,부산,347,3,10.17,4,270
2020-09-11,대구,7090,1,290.99,191,6823
2020-09-11,인천,813,8,27.5,3,610
2020-09-11,광주,472,8,32.4,2,321
2020-09-11,대전,332,11,22.52,3,233
2020-09-11,울산,132,5,11.51,1,78
2020-09-11,세종,70,0,20.45,0,62
2020-09-11,경기,3838,47,28.97,53,2774
2020-09-11,강원,212,0,13.76,3,165
2020-09-11,충북,147,1,9.19,1,109
2020-09-11,충남,417,14,19.65,1,274
2020-09-11,전북,96,0,5.28,0,68
2020-09-11,전남,165,2,8.85,0,54
2020-09-11,경북,1483,2,55.7,54,1388
2020-09-11,경남,262,0,7.79,0,208
2020-09-11,제주,52,2,7.75,0,30
2020-09-11,검역,1401,9,0.0,0,1308
2020-09-10,합계,21742,155,41.93,346,17353
2020-09-10,서울,4526,48,46.5,32,2759
2020-09-10,부산,344,1,10.08,4,265
2020-09-10,대구,7089,1,290.95,191,6820
2020-09-10,인천,805,5,27.23,3,577
2020-09-10,광주,464,5,31.85,2,303
2020-09-10,대전,321,11,21.78,3,229
2020-09-10,울산,127,4,11.07,1,74
2020-09-10,세종,70,0,20.45,0,61
2020-09-10,경기,3791,50,28.61,51,2699
2020-09-10,강원,212,2,13.76,3,158
2020-09-10,충북,146,3,9.13,1,108
2020-09-10,충남,403,12,18.99,1,264
2020-09-10,전북,96,1,5.28,0,68
2020-09-10,전남,163,2,8.74,0,50
2020-09-10,경북,1481,3,55.62,54,1386
2020-09-10,경남,262,1,7.79,0,208
2020-09-10,제주,50,2,7.45,0,29
2020-09-10,검역,1392,4,0.0,0,1295
2020-09-09,합계,21587,156,41.64,344,17016
2020-09-09,서울,4478,49,46.01,32,2640
2020-09-09,부산,343,2,10.05,4,259
2020-09-09,대구,7088,2,290.91,191,6804
2020-09-09,인천,800,1,27.06,3,528
2020-09-09,광주,459,17,31.51,2,297
2020-09-09,대전,310,8,21.03,3,218
2020-09-09,울산,123,4,10.72,1,72
2020-09-09,세종,70,2,20.45,0,60
2020-09-09,경기,3741,55,28.23,49,2612
2020-09-09,강원,210,0,13.63,3,154
2020-09-09,충북,143,1,8.94,1,103
2020-09-09,충남,391,8,18.42,1,252
2020-09-09,전북,95,1,5.23,0,65
2020-09-09,전남,161,1,8.63,0,48
2020-09-09,경북,1478,0,55.51,54,1385
2020-09-09,경남,261,1,7.76,0,202
2020-09-09,제주,48,0,7.16,0,27
2020-09-09,검역,1388,4,0.0,0,1290
2020-09-08,합계,21431,136,41.33,341,16631
2020-09-08,서울,4429,67,45.5,32,2436
2020-09-08,부산,341,1,9.99,4,247
2020-09-08,대구,7086,2,290.83,191,6804
2020-09-08,인천,799,2,27.03,3,526
2020-09-08,광주,442,13,30.34,2,288
2020-09-08,대전,302,4,20.49,3,215
2020-09-08,울산,119,3,10.37,1,69
2020-09-08,세종,68,1,19.86,0,60
2020-09-08,경기,3686,31,27.82,46,2496
2020-09-08,강원,210,0,13.63,3,145
2020-09-08,충북,142,1,8.88,1,103
2020-09-08,충남,383,0,18.05,1,242
2020-09-08,전북,94,3,5.17,0,59
2020-09-08,전남,160,1,8.58,0,47
2020-09-08,경북,1478,3,55.51,54,1382
2020-09-08,경남,260,0,7.74,0,198
2020-09-08,제주,48,0,7.16,0,27
2020-09-08,검역,1384,4,0.0,0,1287
2020-09-07,합계,21295,119,41.07,336,16288
2020-09-07,서울,4362,48,44.81,28,2263
2020-09-07,부산,340,9,9.97,4,243
2020-09-07,대구,7084,2,290.75,191,6790
2020-09-07,인천,797,1,26.96,3,504
2020-09-07,광주,429,9,29.45,2,281
2020-09-07,대전,298,5,20.22,3,210
2020-09-07,울산,116,3,10.11,1,69
2020-09-07,세종,67,0,19.57,0,58
2020-09-07,경기,3655,31,27.58,45,2413
2020-09-07,강원,210,0,13.63,3,135
2020-09-07,충북,141,0,8.82,1,100
2020-09-07,충남,383,3,18.05,1,238
2020-09-07,전북,91,1,5.01,0,55
2020-09-07,전남,159,0,8.53,0,47
2020-09-07,경북,1475,0,55.4,54,1379
2020-09-07,경남,260,3,7.74,0,194
2020-09-07,제주,48,0,7.16,0,27
2020-09-07,검역,1380,4,0.0,0,1282
2020-09-06,합계,21176,167,40.84,334,16118
2020-09-06,서울,4314,63,44.32,26,2222
2020-09-06,부산,331,2,9.7,4,242
2020-09-06,대구,7082,5,290.66,191,6785
2020-09-06,인천,796,12,26.93,3,491
2020-09-06,광주,420,7,28.83,2,274
2020-09-06,대전,293,5,19.88,3,177
2020-09-06,울산,113,1,9.85,1,69
2020-09-06,세종,67,0,19.57,0,58
2020-09-06,경기,3624,47,27.35,45,2358
2020-09-06,강원,210,5,13.63,3,132
2020-09-06,충북,141,2,8.82,1,99
2020-09-06,충남,380,2,17.9,1,232
2020-09-06,전북,90,1,4.95,0,53
2020-09-06,전남,159,3,8.53,0,47
2020-09-06,경북,1475,2,55.4,54,1376
2020-09-06,경남,257,6,7.65,0,194
2020-09-06,제주,48,0,7.16,0,27
2020-09-06,검역,1376,4,0.0,0,1282
2020-09-05,합계,21009,168,40.52,333,15983
2020-09-05,서울,4251,51,43.67,25,2217
2020-09-05,부산,329,10,9.64,4,235
2020-09-05,대구,7077,5,290.46,191,6783
2020-09-05,인천,784,14,26.52,3,478
2020-09-05,광주,413,8,28.35,2,271
2020-09-05,대전,288,2,19.54,3,177
2020-09-05,울산,112,1,9.76,1,67
2020-09-05,세종,67,0,19.57,0,58
2020-09-05,경기,3577,50,27.0,45,2277
2020-09-05,강원,205,3,13.31,3,125
2020-09-05,충북,139,4,8.69,1,94
2020-09-05,충남,378,4,17.81,1,230
2020-09-05,전북,89,2,4.9,0,53
2020-09-05,전남,156,0,8.37,0,47
2020-09-05,경북,1473,1,55.32,54,1374
2020-09-05,경남,251,8,7.47,0,188
2020-09-05,제주,48,1,7.16,0,27
2020-09-05,검역,1372,4,0.0,0,1282
2020-09-04,합계,20841,198,40.2,331,15764
2020-09-04,서울,4200,68,43.15,24,2172
2020-09-04,부산,319,4,9.35,4,218
2020-09-04,대구,7072,7,290.25,191,6769
2020-09-04,인천,770,5,26.05,3,448
2020-09-04,광주,405,11,27.8,2,268
2020-09-04,대전,286,4,19.4,3,177
2020-09-04,울산,111,3,9.68,1,67
2020-09-04,세종,67,0,19.57,0,55
2020-09-04,경기,3527,56,26.62,44,2211
2020-09-04,강원,202,3,13.11,3,118
2020-09-04,충북,135,4,8.44,1,87
2020-09-04,충남,374,21,17.62,1,225
2020-09-04,전북,87,0,4.79,0,50
2020-09-04,전남,156,1,8.37,0,45
2020-09-04,경북,1472,4,55.29,54,1364
2020-09-04,경남,243,3,7.23,0,181
2020-09-04,제주,47,0,7.01,0,27
2020-09-04,검역,1368,4,0.0,0,1282
2020-09-03,합계,20643,195,39.81,329,15522
2020-09-03,서울,4132,69,42.45,24,2108
2020-09-03,부산,315,4,9.23,4,218
2020-09-03,대구,7065,3,289.97,191,6766
2020-09-03,인천,765,16,25.88,3,436
2020-09-03,광주,394,6,27.05,2,257
2020-09-03,대전,282,4,19.13,3,177
2020-09-03,울산,108,8,9.42,1,66
2020-09-03,세종,67,0,19.57,0,52
2020-09-03,경기,3471,64,26.2,42,2117
2020-09-03,강원,199,4,12.92,3,96
2020-09-03,충북,131,1,8.19,1,87
2020-09-03,충남,353,7,16.63,1,217
2020-09-03,전북,87,0,4.79,0,48
2020-09-03,전남,155,6,8.31,0,43
2020-09-03,경북,1468,0,55.14,54,1360
2020-09-03,경남,240,0,7.14,0,176
2020-09-03,제주,47,0,7.01,0,27
2020-09-03,검역,1364,3,0.0,0,1271
2020-09-02,합계,20448,267,39.44,326,15351
2020-09-02,서울,4063,101,41.74,24,2045
2020-09-02,부산,311,7,9.12,3,218
2020-09-02,대구,7062,13,289.84,191,6763
2020-09-02,인천,749,11,25.34,3,427
2020-09-02,광주,388,10,26.64,2,244
2020-09-02,대전,278,14,18.86,2,177
2020-09-02,울산,100,5,8.72,1,63
2020-09-02,세종,67,0,19.57,0,52
2020-09-02,경기,3407,84,25.71,41,2052
2020-09-02,강원,195,2,12.66,3,92
2020-09-02,충북,130,1,8.13,1,85
2020-09-02,충남,346,7,16.3,1,215
2020-09-02,전북,87,0,4.79,0,46
2020-09-02,전남,149,3,7.99,0,43
2020-09-02,경북,1468,4,55.14,54,1359
2020-09-02,경남,240,1,7.14,0,173
2020-09-02,제주,47,1,7.01,0,27
2020-09-02,검역,1361,3,0.0,0,1270
2020-09-01,합계,20181,235,38.92,324,15192
2020-09-01,서울,3962,94,40.7,23,1998
2020-09-01,부산,304,3,8.91,3,218
2020-09-01,대구,7049,2,289.31,191,6759
2020-09-01,인천,738,22,24.97,3,414
2020-09-01,광주,378,4,25.95,2,237
2020-09-01,대전,264,8,17.91,2,170
2020-09-01,울산,95,6,8.28,1,63
2020-09-01,세종,67,0,19.57,0,52
2020-09-01,경기,3323,63,25.08,40,1989
2020-09-01,강원,193,4,12.53,3,88
2020-09-01,충북,129,1,8.07,1,83
2020-09-01,충남,339,7,15.97,1,214
2020-09-01,전북,87,0,4.79,0,41
2020-09-01,전남,146,4,7.83,0,42
2020-09-01,경북,1464,9,54.99,54,1357
2020-09-01,경남,239,3,7.11,0,171
2020-09-01,제주,46,1,6.86,0,26
2020-09-01,검역,1358,4,0.0,0,1270
2020-08-31,합계,19946,248,38.47,324,14966
2020-08-31,서울,3868,94,39.74,23,1895
2020-08-31,부산,301,4,8.82,3,210
2020-08-31,대구,7047,4,289.23,191,6757
2020-08-31,인천,716,14,24.22,3,414
2020-08-31,광주,374,9,25.67,2,237
2020-08-31,대전,256,7,17.37,2,166
2020-08-31,울산,89,5,7.76,1,63
2020-08-31,세종,67,1,19.57,0,52
2020-08-31,경기,3260,79,24.6,40,1905
2020-08-31,강원,189,3,12.27,3,81
2020-08-31,충북,128,1,8.0,1,83
2020-08-31,충남,332,9,15.64,1,205
2020-08-31,전북,87,1,4.79,0,41
2020-08-31,전남,142,5,7.62,0,42
2020-08-31,경북,1455,2,54.65,54,1356
2020-08-31,경남,236,1,7.02,0,166
2020-08-31,제주,45,6,6.71,0,26
2020-08-31,검역,1354,3,0.0,0,1267
2020-08-30,합계,19698,299,37.99,323,14898
2020-08-30,서울,3774,116,38.77,22,1885
2020-08-30,부산,297,6,8.71,3,203
2020-08-30,대구,7043,30,289.06,191,6756
2020-08-30,인천,702,13,23.75,3,414
2020-08-30,광주,365,2,25.06,2,236
2020-08-30,대전,249,6,16.89,2,165
2020-08-30,울산,84,3,7.32,1,63
2020-08-30,세종,66,1,19.28,0,52
2020-08-30,경기,3181,80,24.01,40,1858
2020-08-30,강원,186,2,12.07,3,81
2020-08-30,충북,127,5,7.94,1,83
2020-08-30,충남,323,8,15.22,1,205
2020-08-30,전북,86,0,4.73,0,41
2020-08-30,전남,137,8,7.35,0,42
2020-08-30,경북,1453,3,54.57,54,1356
2020-08-30,경남,235,7,6.99,0,166
2020-08-30,제주,39,2,5.81,0,26
2020-08-30,검역,1351,7,0.0,0,1266
2020-08-29,합계,19399,323,37.42,321,14760
2020-08-29,서울,3658,125,37.58,20,1884
2020-08-29,부산,291,6,8.53,3,192
2020-08-29,대구,7013,6,287.83,191,6755
2020-08-29,인천,689,20,23.31,3,396
2020-08-29,광주,363,16,24.92,2,220
2020-08-29,대전,243,4,16.48,2,164
2020-08-29,울산,81,0,7.06,1,63
2020-08-29,세종,65,0,18.99,0,51
2020-08-29,경기,3101,104,23.4,40,1778
2020-08-29,강원,184,0,11.94,3,78
2020-08-29,충북,122,6,7.63,1,81
2020-08-29,충남,315,8,14.84,1,204
2020-08-29,전북,86,0,4.73,0,41
2020-08-29,전남,129,9,6.92,0,40
2020-08-29,경북,1450,1,54.46,54,1356
2020-08-29,경남,228,12,6.78,0,166
2020-08-29,제주,37,1,5.52,0,26
2020-08-29,검역,1344,5,0.0,0,1265
2020-08-28,합계,19076,371,36.79,316,14547
2020-08-28,서울,3533,146,36.3,19,1760
2020-08-28,부산,285,8,8.35,3,190
2020-08-28,대구,7007,8,287.59,191,6755
2020-08-28,인천,669,27,22.63,3,392
2020-08-28,광주,347,17,23.82,2,220
2020-08-28,대전,239,3,16.21,2,163
2020-08-28,울산,81,1,7.06,1,61
2020-08-28,세종,65,2,18.99,0,50
2020-08-28,경기,2997,113,22.62,36,1706
2020-08-28,강원,184,3,11.94,3,78
2020-08-28,충북,116,5,7.25,1,81
2020-08-28,충남,307,9,14.46,1,201
2020-08-28,전북,86,2,4.73,0,41
2020-08-28,전남,120,12,6.44,0,40
2020-08-28,경북,1449,1,54.42,54,1356
2020-08-28,경남,216,4,6.43,0,166
2020-08-28,제주,36,2,5.37,0,25
2020-08-28,검역,1339,8,0.0,0,1262
2020-08-27,합계,18705,441,36.08,313,14457
2020-08-27,서울,3387,154,34.8,17,1731
2020-08-27,부산,277,8,8.12,3,184
2020-08-27,대구,6999,13,287.26,191,6755
2020-08-27,인천,642,59,21.72,3,386
2020-08-27,광주,330,39,22.65,2,218
2020-08-27,대전,236,3,16.01,2,163
2020-08-27,울산,80,2,6.97,1,61
2020-08-27,세종,63,0,18.4,0,50
2020-08-27,경기,2884,102,21.77,35,1670
2020-08-27,강원,181,14,11.75,3,78
2020-08-27,충북,111,1,6.94,1,80
2020-08-27,충남,298,15,14.04,1,201
2020-08-27,전북,84,2,4.62,0,39
2020-08-27,전남,108,13,5.79,0,39
2020-08-27,경북,1448,4,54.38,54,1356
2020-08-27,경남,212,8,6.31,0,166
2020-08-27,제주,34,1,5.07,0,25
2020-08-27,검역,1331,3,0.0,0,1255
2020-08-26,합계,18264,320,35.23,312,14364
2020-08-26,서울,3233,111,33.22,17,1697
2020-08-26,부산,269,4,7.88,3,179
2020-08-26,대구,6986,3,286.72,191,6755
2020-08-26,인천,583,27,19.72,3,385
2020-08-26,광주,291,7,19.98,2,216
2020-08-26,대전,233,7,15.81,2,163
2020-08-26,울산,78,2,6.8,1,60
2020-08-26,세종,63,0,18.4,0,50
2020-08-26,경기,2782,99,21.0,34,1629
2020-08-26,강원,167,18,10.84,3,77
2020-08-26,충북,110,0,6.88,1,79
2020-08-26,충남,283,12,13.33,1,200
2020-08-26,전북,82,7,4.51,0,39
2020-08-26,전남,95,13,5.09,0,39
2020-08-26,경북,1444,0,54.23,54,1356
2020-08-26,경남,204,5,6.07,0,166
2020-08-26,제주,33,2,4.92,0,25
2020-08-26,검역,1328,3,0.0,0,1249
2020-08-25,합계,17944,280,34.61,310,14283
2020-08-25,서울,3122,135,32.07,16,1670
2020-08-25,부산,265,3,7.77,3,172
2020-08-25,대구,6983,5,286.6,191,6755
2020-08-25,인천,556,14,18.81,3,385
2020-08-25,광주,284,4,19.5,2,214
2020-08-25,대전,226,11,15.33,2,163
2020-08-25,울산,76,0,6.63,1,59
2020-08-25,세종,63,3,18.4,0,50
2020-08-25,경기,2683,72,20.25,33,1598
2020-08-25,강원,149,8,9.67,3,74
2020-08-25,충북,110,2,6.88,1,79
2020-08-25,충남,271,9,12.77,1,197
2020-08-25,전북,75,4,4.13,0,39
2020-08-25,전남,82,1,4.4,0,39
2020-08-25,경북,1444,1,54.23,54,1355
2020-08-25,경남,199,2,5.92,0,166
2020-08-25,제주,31,3,4.62,0,25
2020-08-25,검역,1325,3,0.0,0,1243
2020-08-24,합계,17664,266,34.07,309,14216
2020-08-24,서울,2987,97,30.69,16,1638
2020-08-24,부산,262,3,7.68,3,172
2020-08-24,대구,6978,0,286.4,191,6754
2020-08-24,인천,542,20,18.33,3,385
2020-08-24,광주,280,1,19.22,2,214
2020-08-24,대전,215,10,14.58,2,163
2020-08-24,울산,76,1,6.63,1,58
2020-08-24,세종,60,3,17.53,0,50
2020-08-24,경기,2611,85,19.71,33,1579
2020-08-24,강원,141,6,9.15,3,74
2020-08-24,충북,108,10,6.75,0,79
2020-08-24,충남,262,8,12.34,1,196
2020-08-24,전북,71,4,3.91,0,39
2020-08-24,전남,81,7,4.34,0,39
2020-08-24,경북,1443,6,54.2,54,1355
2020-08-24,경남,197,1,5.86,0,166
2020-08-24,제주,28,0,4.17,0,25
2020-08-24,검역,1322,4,0.0,0,1230
2020-08-23,합계,17398,396,33.56,309,14197
2020-08-23,서울,2890,140,29.69,16,1638
2020-08-23,부산,259,2,7.59,3,172
2020-08-23,대구,6978,6,286.4,191,6753
2020-08-23,인천,522,32,17.66,3,385
2020-08-23,광주,279,17,19.15,2,212
2020-08-23,대전,205,15,13.91,2,163
2020-08-23,울산,75,3,6.54,1,58
2020-08-23,세종,57,0,16.65,0,50
2020-08-23,경기,2526,124,19.06,33,1567
2020-08-23,강원,135,15,8.76,3,74
2020-08-23,충북,98,3,6.13,0,79
2020-08-23,충남,254,10,11.97,1,195
2020-08-23,전북,67,0,3.69,0,38
2020-08-23,전남,74,14,3.97,0,39
2020-08-23,경북,1437,2,53.97,54,1355
2020-08-23,경남,196,9,5.83,0,166
2020-08-23,제주,28,0,4.17,0,25
2020-08-23,검역,1318,4,0.0,0,1228
2020-08-22,합계,17002,332,32.79,309,14166
2020-08-22,서울,2750,129,28.25,16,1638
2020-08-22,부산,257,3,7.53,3,171
2020-08-22,대구,6972,9,286.15,191,6753
2020-08-22,인천,490,21,16.58,3,384
2020-08-22,광주,262,11,17.99,2,208
2020-08-22,대전,190,5,12.89,2,163
2020-08-22,울산,72,3,6.28,1,58
2020-08-22,세종,57,1,16.65,0,50
2020-08-22,경기,2402,95,18.13,33,1550
2020-08-22,강원,120,16,7.79,3,74
2020-08-22,충북,95,2,5.94,0,78
2020-08-22,충남,244,7,11.5,1,192
2020-08-22,전북,67,4,3.69,0,38
2020-08-22,전남,60,7,3.22,0,38
2020-08-22,경북,1435,4,53.9,54,1354
2020-08-22,경남,187,9,5.56,0,165
2020-08-22,제주,28,2,4.17,0,25
2020-08-22,검역,1314,4,0.0,0,1227
2020-08-21,합계,16670,324,32.15,309,14118
2020-08-21,서울,2621,126,26.93,16,1622
2020-08-21,부산,254,8,7.44,3,166
2020-08-21,대구,6963,4,285.78,191,6752
2020-08-21,인천,469,18,15.87,3,383
2020-08-21,광주,251,5,17.23,2,207
2020-08-21,대전,185,7,12.55,2,163
2020-08-21,울산,69,1,6.02,1,57
2020-08-21,세종,56,3,16.36,0,50
2020-08-21,경기,2307,103,17.41,33,1533
2020-08-21,강원,104,9,6.75,3,74
2020-08-21,충북,93,3,5.81,0,78
2020-08-21,충남,237,13,11.17,1,192
2020-08-21,전북,63,5,3.47,0,38
2020-08-21,전남,53,6,2.84,0,35
2020-08-21,경북,1431,6,53.75,54,1354
2020-08-21,경남,178,4,5.3,0,165
2020-08-21,제주,26,0,3.88,0,24
2020-08-21,검역,1310,3,0.0,0,1225
2020-08-20,합계,16346,288,31.53,307,14061
2020-08-20,서울,2495,135,25.63,15,1601
2020-08-20,부산,246,15,7.21,3,165
2020-08-20,대구,6959,3,285.62,191,6752
2020-08-20,인천,451,10,15.26,3,382
2020-08-20,광주,246,1,16.89,2,207
