대분류,시도,중분류,시군구,소분류,읍면동,영문표기,한자 표기,비고
37,경상북도,37050,구미시,37050620,신평2동,Sinpyeong 2(i)-dong,新平2洞,3705062
37,경상북도,37050,구미시,37050730,비산동,Bisan-dong,飛山洞,3705073
37,경상북도,37050,구미시,37050660,광평동,Gwangpyeong-dong,廣坪洞,3705066
37,경상북도,37050,구미시,37050670,상모사곡동,Sangmosagok-dong,上毛沙谷洞,3705067
37,경상북도,37050,구미시,37050690,임오동,Imo-dong,林吳洞,3705069
37,경상북도,37050,구미시,37050700,인동동,Indong-dong,仁同洞,3705070
37,경상북도,37050,구미시,37050710,진미동,Jinmi-dong,眞美洞,3705071
37,경상북도,37050,구미시,37050720,양포동,Yangpo-dong,陽浦洞,3705072
37,경상북도,37050,구미시,37050740,공단동,Gongdan-dong,工團洞,3705074
37,경상북도,37060,영주시,37060110,풍기읍,Punggi-eup,豊基邑,3706011
37,경상북도,37060,영주시,37060310,이산면,Isan-myeon,伊山面,3706031
37,경상북도,37060,영주시,37060320,평은면,Pyeongeun-myeon,平恩面,3706032
37,경상북도,37060,영주시,37060330,문수면,Munsu-myeon,文殊面,3706033
37,경상북도,37060,영주시,37060340,장수면,Jangsu-myeon,長壽面,3706034
37,경상북도,37060,영주시,37060350,안정면,Anjeong-myeon,安定面,3706035
37,경상북도,37060,영주시,37060360,봉현면,Bonghyeon-myeon,鳳峴面,3706036
37,경상북도,37060,영주시,37060370,순흥면,Sunheung-myeon,順興面,3706037
37,경상북도,37060,영주시,37060380,단산면,Dansan-myeon,丹山面,3706038
37,경상북도,37060,영주시,37060390,부석면,Buseok-myeon,浮石面,3706039
37,경상북도,37060,영주시,37060510,상망동,Sangmang-dong,上望洞,3706051
37,경상북도,37060,영주시,37060530,하망동,Hamang-dong,下望洞,3706053
37,경상북도,37060,영주시,37060550,영주1동,Yeongju 1(il)-dong,榮州1洞,3706055
37,경상북도,37060,영주시,37060580,영주2동,Yeongju 2(i)-dong,榮州2洞,3706058
37,경상북도,37060,영주시,37060590,휴천1동,Hyucheon 1(il)-dong,休川1洞,3706059
37,경상북도,37060,영주시,37060600,휴천2동,Hyucheon 2(i)-dong,休川2洞,3706060
37,경상북도,37060,영주시,37060610,휴천3동,Hyucheon 3(sam)-dong,休川3洞,3706061
37,경상북도,37060,영주시,37060620,가흥1동,Gaheung 1(il)-dong,可興1洞,3706062
37,경상북도,37060,영주시,37060630,가흥2동,Gaheung 2(i)-dong,可興2洞,3706063
37,경상북도,37070,영천시,37070110,금호읍,Geumho-eup,琴湖邑,3707011
37,경상북도,37070,영천시,37070310,청통면,Cheongtong-myeon,淸通面,3707031
37,경상북도,37070,영천시,37070320,신녕면,Sinnyeong-myeon,新寧面,3707032
37,경상북도,37070,영천시,37070330,화산면,Hwasan-myeon,花山面,3707033
37,경상북도,37070,영천시,37070340,화북면,Hwabuk-myeon,華北面,3707034
37,경상북도,37070,영천시,37070350,화남면,Hwanam-myeon,華南面,3707035
37,경상북도,37070,영천시,37070360,자양면,Jayang-myeon,紫陽面,3707036
37,경상북도,37070,영천시,37070370,임고면,Imgo-myeon,臨皐面,3707037
37,경상북도,37070,영천시,37070380,고경면,Gogyeong-myeon,古鏡面,3707038
37,경상북도,37070,영천시,37070390,북안면,Bugan-myeon,北安面,3707039
37,경상북도,37070,영천시,37070400,대창면,Daechang-myeon,大昌面,3707040
37,경상북도,37070,영천시,37070510,동부동,Dongbu-dong,東部洞,3707051
37,경상북도,37070,영천시,37070520,중앙동,Jungang-dong,中央洞,3707052
37,경상북도,37070,영천시,37070530,서부동,Seobu-dong,西部洞,3707053
37,경상북도,37070,영천시,37070540,완산동,Wansan-dong,完山洞,3707054
37,경상북도,37070,영천시,37070550,남부동,Nambu-dong,南部洞,3707055
37,경상북도,37080,상주시,37080110,함창읍,Hamchang-eup,咸昌邑,3708011
37,경상북도,37080,상주시,37080320,중동면,Jungdong-myeon,中東面,3708032
37,경상북도,37080,상주시,37080480,사벌국면,Sabeolguk-myeon,沙伐國面,3708048
37,경상북도,37080,상주시,37080330,낙동면,Nakdong-myeon,洛東面,3708033
37,경상북도,37080,상주시,37080340,청리면,Cheongni-myeon,靑里面,3708034
37,경상북도,37080,상주시,37080350,공성면,Gongseong-myeon,功城面,3708035
37,경상북도,37080,상주시,37080360,외남면,Oenam-myeon,外南面,3708036
37,경상북도,37080,상주시,37080370,내서면,Naeseo-myeon,內西面,3708037
37,경상북도,37080,상주시,37080380,모동면,Modong-myeon,牟東面,3708038
37,경상북도,37080,상주시,37080390,모서면,Moseo-myeon,牟西面,3708039
37,경상북도,37080,상주시,37080400,화동면,Hwadong-myeon,化東面,3708040
37,경상북도,37080,상주시,37080410,화서면,Hwaseo-myeon,化西面,3708041
37,경상북도,37080,상주시,37080420,화북면,Hwabuk-myeon,化北面,3708042
37,경상북도,37080,상주시,37080430,외서면,Oeseo-myeon,外西面,3708043
37,경상북도,37080,상주시,37080440,은척면,Euncheok-myeon,銀尺面,3708044
37,경상북도,37080,상주시,37080450,공검면,Gonggeom-myeon,恭儉面,3708045
37,경상북도,37080,상주시,37080460,이안면,Ian-myeon,利安面,3708046
37,경상북도,37080,상주시,37080470,화남면,Hwanam-myeon,化南面,3708047
37,경상북도,37080,상주시,37080520,남원동,Namwon-dong,南院洞,3708052
37,경상북도,37080,상주시,37080530,북문동,Bungmun-dong,北門洞,3708053
37,경상북도,37080,상주시,37080540,계림동,Gyerim-dong,溪林洞,3708054
37,경상북도,37080,상주시,37080550,동문동,Dongmun-dong,東門洞,3708055
37,경상북도,37080,상주시,37080560,동성동,Dongseong-dong,東城洞,3708056
37,경상북도,37080,상주시,37080570,신흥동,Sinheung-dong,新興洞,3708057
37,경상북도,37090,문경시,37090110,문경읍,Mungyeong-eup,聞慶邑,3709011
37,경상북도,37090,문경시,37090120,가은읍,Gaeun-eup,加恩邑,3709012
37,경상북도,37090,문경시,37090310,영순면,Yeongsun-myeon,永順面,3709031
37,경상북도,37090,문경시,37090320,산양면,Sanyang-myeon,山陽面,3709032
37,경상북도,37090,문경시,37090330,호계면,Hogye-myeon,虎溪面,3709033
37,경상북도,37090,문경시,37090340,산북면,Sanbuk-myeon,山北面,3709034
37,경상북도,37090,문경시,37090350,동로면,Dongno-myeon,東魯面,3709035
37,경상북도,37090,문경시,37090360,마성면,Maseong-myeon,麻城面,3709036
37,경상북도,37090,문경시,37090370,농암면,Nongam-myeon,籠岩面,3709037
37,경상북도,37090,문경시,37090570,점촌1동,Jeomchon 1(il)-dong,店村1洞,3709057
37,경상북도,37090,문경시,37090580,점촌2동,Jeomchon 2(i)-dong,店村2洞,3709058
37,경상북도,37090,문경시,37090590,점촌3동,Jeomchon 3(sam)-dong,店村3洞,3709059
37,경상북도,37090,문경시,37090600,점촌4동,Jeomchon 4(sa)-dong,店村4洞,3709060
37,경상북도,37090,문경시,37090610,점촌5동,Jeomchon 5(o)-dong,店村5洞,3709061
37,경상북도,37100,경산시,37100110,하양읍,Hayang-eup,河陽邑,3710011
37,경상북도,37100,경산시,37100120,진량읍,Jillyang-eup,珍良邑,3710012
37,경상북도,37100,경산시,37100130,압량읍,Amnyang-eup,押梁邑,3710013
37,경상북도,37100,경산시,37100310,와촌면,Wachon-myeon,瓦村面,3710031
37,경상북도,37100,경산시,37100320,자인면,Jain-myeon,慈仁面,3710032
37,경상북도,37100,경산시,37100330,용성면,Yongseong-myeon,龍城面,3710033
37,경상북도,37100,경산시,37100340,남산면,Namsan-myeon,南山面,3710034
37,경상북도,37100,경산시,37100360,남천면,Namcheon-myeon,南川面,3710036
37,경상북도,37100,경산시,37100560,중방동,Jungbang-dong,中方洞,3710056
37,경상북도,37100,경산시,37100510,중앙동,Jungang-dong,中央洞,3710051
37,경상북도,37100,경산시,37100540,남부동,Nambu-dong,南部洞,3710054
37,경상북도,37100,경산시,37100530,서부1동,Seobu 1(il)-dong,西部1洞,3710053
37,경상북도,37100,경산시,37100570,서부2동,Seobu 2(i)-dong,西部2洞,3710057
37,경상북도,37100,경산시,37100550,북부동,Bukbu-dong,北部洞,3710055
37,경상북도,37100,경산시,37100520,동부동,Dongbu-dong,東部洞,3710052
37,경상북도,37510,군위군,37510110,군위읍,Gunwi-eup,軍威邑,3731011
37,경상북도,37510,군위군,37510310,소보면,Sobo-myeon,召保面,3731031
37,경상북도,37510,군위군,37510320,효령면,Hyoryeong-myeon,孝令面,3731032
37,경상북도,37510,군위군,37510330,부계면,Bugye-myeon,缶溪面,3731033
37,경상북도,37510,군위군,37510340,우보면,Ubo-myeon,友保面,3731034
37,경상북도,37510,군위군,37510350,의흥면,Uiheung-myeon,義興面,3731035
37,경상북도,37510,군위군,37510360,산성면,Sanseong-myeon,山城面,3731036
37,경상북도,37510,군위군,37510380,삼국유사면,Samgugyusa-myeon,三國遺事面,3731038
37,경상북도,37520,의성군,37520110,의성읍,Uiseong-eup,義城邑,3732011
37,경상북도,37520,의성군,37520310,단촌면,Danchon-myeon,丹村面,3732031
37,경상북도,37520,의성군,37520320,점곡면,Jeomgok-myeon,點谷面,3732032
37,경상북도,37520,의성군,37520330,옥산면,Oksan-myeon,玉山面,3732033
37,경상북도,37520,의성군,37520340,사곡면,Sagok-myeon,舍谷面,3732034
37,경상북도,37520,의성군,37520350,춘산면,Chunsan-myeon,春山面,3732035
37,경상북도,37520,의성군,37520360,가음면,Gaeum-myeon,佳音面,3732036
37,경상북도,37520,의성군,37520370,금성면,Geumseong-myeon,金城面,3732037
37,경상북도,37520,의성군,37520380,봉양면,Bongyang-myeon,鳳陽面,3732038
37,경상북도,37520,의성군,37520390,비안면,Bian-myeon,比安面,3732039
37,경상북도,37520,의성군,37520400,구천면,Gucheon-myeon,龜川面,3732040
37,경상북도,37520,의성군,37520410,단밀면,Danmil-myeon,丹密面,3732041
37,경상북도,37520,의성군,37520420,단북면,Danbuk-myeon,丹北面,3732042
37,경상북도,37520,의성군,37520430,안계면,Angye-myeon,安溪面,3732043
37,경상북도,37520,의성군,37520440,다인면,Dain-myeon,多仁面,3732044
37,경상북도,37520,의성군,37520450,신평면,Sinpyeong-myeon,新平面,3732045
37,경상북도,37520,의성군,37520460,안평면,Anpyeong-myeon,安平面,3732046
37,경상북도,37520,의성군,37520470,안사면,Ansa-myeon,安寺面,3732047
37,경상북도,37530,청송군,37530110,청송읍,Cheongsong-eup,靑松邑,3733011
37,경상북도,37530,청송군,37530380,주왕산면,Juwangsan-myeon,周王山面,3733038
37,경상북도,37530,청송군,37530320,부남면,Bunam-myeon,府南面,3733032
37,경상북도,37530,청송군,37530330,현동면,Hyeondong-myeon,縣東面,3733033
37,경상북도,37530,청송군,37530340,현서면,Hyeonseo-myeon,縣西面,3733034
37,경상북도,37530,청송군,37530350,안덕면,Andeok-myeon,安德面,3733035
37,경상북도,37530,청송군,37530360,파천면,Pacheon-myeon,巴川面,3733036
37,경상북도,37530,청송군,37530370,진보면,Jinbo-myeon,珍寶面,3733037
37,경상북도,37540,영양군,37540110,영양읍,Yeongyang-eup,英陽邑,3734011
37,경상북도,37540,영양군,37540310,입암면,Ibam-myeon,立岩面,3734031
37,경상북도,37540,영양군,37540320,청기면,Cheonggi-myeon,靑杞面,3734032
37,경상북도,37540,영양군,37540330,일월면,Irwol-myeon,日月面,3734033
37,경상북도,37540,영양군,37540340,수비면,Subi-myeon,首比面,3734034
37,경상북도,37540,영양군,37540350,석보면,Seokbo-myeon,石保面,3734035
37,경상북도,37550,영덕군,37550110,영덕읍,Yeongdeok-eup,盈德邑,3735011
37,경상북도,37550,영덕군,37550310,강구면,Ganggu-myeon,江口面,3735031
37,경상북도,37550,영덕군,37550320,남정면,Namjeong-myeon,南亭面,3735032
37,경상북도,37550,영덕군,37550330,달산면,Dalsan-myeon,達山面,3735033
37,경상북도,37550,영덕군,37550340,지품면,Jipum-myeon,知品面,3735034
37,경상북도,37550,영덕군,37550350,축산면,Chuksan-myeon,丑山面,3735035
37,경상북도,37550,영덕군,37550360,영해면,Yeonghae-myeon,寧海面,3735036
37,경상북도,37550,영덕군,37550370,병곡면,Byeonggok-myeon,柄谷面,3735037
37,경상북도,37550,영덕군,37550380,창수면,Changsu-myeon,蒼水面,3735038
37,경상북도,37560,청도군,37560110,화양읍,Hwayang-eup,華陽邑,3736011
37,경상북도,37560,청도군,37560120,청도읍,Cheongdo-eup,淸道邑,3736012
37,경상북도,37560,청도군,37560310,각남면,Gangnam-myeon,角南面,3736031
37,경상북도,37560,청도군,37560320,풍각면,Punggak-myeon,豊角面,3736032
37,경상북도,37560,청도군,37560330,각북면,Gakbuk-myeon,角北面,3736033
37,경상북도,37560,청도군,37560340,이서면,Iseo-myeon,伊西面,3736034
37,경상북도,37560,청도군,37560350,운문면,Unmun-myeon,雲門面,3736035
37,경상북도,37560,청도군,37560360,금천면,Geumcheon-myeon,錦川面,3736036
37,경상북도,37560,청도군,37560370,매전면,Maejeon-myeon,梅田面,3736037
37,경상북도,37570,고령군,37570120,대가야읍,Daegaya-eup,大伽倻邑,3737012
37,경상북도,37570,고령군,37570310,덕곡면,Deokgok-myeon,德谷面,3737031
37,경상북도,37570,고령군,37570320,운수면,Unsu-myeon,雲水面,3737032
37,경상북도,37570,고령군,37570330,성산면,Seongsan-myeon,星山面,3737033
37,경상북도,37570,고령군,37570340,다산면,Dasan-myeon,茶山面,3737034
37,경상북도,37570,고령군,37570350,개진면,Gaejin-myeon,開津面,3737035
37,경상북도,37570,고령군,37570360,우곡면,Ugok-myeon,牛谷面,3737036
37,경상북도,37570,고령군,37570370,쌍림면,Ssangnim-myeon,雙林面,3737037
37,경상북도,37580,성주군,37580110,성주읍,Seongju-eup,星州邑,3738011
37,경상북도,37580,성주군,37580310,선남면,Seonnam-myeon,船南面,3738031
37,경상북도,37580,성주군,37580320,용암면,Yongam-myeon,龍岩面,3738032
37,경상북도,37580,성주군,37580330,수륜면,Suryun-myeon,修倫面,3738033
37,경상북도,37580,성주군,37580340,가천면,Gacheon-myeon,伽泉面,3738034
37,경상북도,37580,성주군,37580350,금수면,Geumsu-myeon,金水面,3738035
37,경상북도,37580,성주군,37580360,대가면,Daega-myeon,大家面,3738036
37,경상북도,37580,성주군,37580370,벽진면,Byeokjin-myeon,碧珍面,3738037
37,경상북도,37580,성주군,37580380,초전면,Chojeon-myeon,草田面,3738038
37,경상북도,37580,성주군,37580390,월항면,Wolhang-myeon,月恒面,3738039
37,경상북도,37590,칠곡군,37590110,왜관읍,Waegwan-eup,倭館邑,3739011
37,경상북도,37590,칠곡군,37590120,북삼읍,Buksam-eup,北三邑,3739012
37,경상북도,37590,칠곡군,37590130,석적읍,Seokjeok-eup,石積邑,3739013
37,경상북도,37590,칠곡군,37590310,지천면,Jicheon-myeon,枝川面,3739031
37,경상북도,37590,칠곡군,37590320,동명면,Dongmyeong-myeon,東明面,3739032
37,경상북도,37590,칠곡군,37590330,가산면,Gasan-myeon,架山面,3739033
37,경상북도,37590,칠곡군,37590360,약목면,Yangmok-myeon,若木面,3739036
37,경상북도,37590,칠곡군,37590370,기산면,Gisan-myeon,基山面,3739037
37,경상북도,37600,예천군,37600110,예천읍,Yecheon-eup,醴泉邑,3740011
37,경상북도,37600,예천군,37600310,용문면,Yongmun-myeon,龍門面,3740031
37,경상북도,37600,예천군,37600340,감천면,Gamcheon-myeon,甘泉面,3740034
37,경상북도,37600,예천군,37600350,보문면,Bomun-myeon,普門面,3740035
37,경상북도,37600,예천군,37600360,호명면,Homyeong-myeon,虎鳴面,3740036
37,경상북도,37600,예천군,37600370,유천면,Yucheon-myeon,柳川面,3740037
37,경상북도,37600,예천군,37600380,용궁면,Yonggung-myeon,龍宮面,3740038
37,경상북도,37600,예천군,37600390,개포면,Gaepo-myeon,開浦面,3740039
37,경상북도,37600,예천군,37600400,지보면,Jibo-myeon,知保面,3740040
37,경상북도,37600,예천군,37600410,풍양면,Pungyang-myeon,豊壤面,3740041
37,경상북도,37600,예천군,37600420,효자면,Hyoja-myeon,孝子面,3740042
37,경상북도,37600,예천군,37600430,은풍면,Eunpung-myeon,恩豊面,3740043
37,경상북도,37610,봉화군,37610110,봉화읍,Bonghwa-eup,奉化邑,3741011
37,경상북도,37610,봉화군,37610310,물야면,Murya-myeon,物野面,3741031
37,경상북도,37610,봉화군,37610320,봉성면,Bongseong-myeon,鳳城面,3741032
37,경상북도,37610,봉화군,37610330,법전면,Beopjeon-myeon,法田面,3741033
37,경상북도,37610,봉화군,37610340,춘양면,Chunyang-myeon,春陽面,3741034
37,경상북도,37610,봉화군,37610350,소천면,Socheon-myeon,小川面,3741035
37,경상북도,37610,봉화군,37610370,재산면,Jaesan-myeon,才山面,3741037
37,경상북도,37610,봉화군,37610380,명호면,Myeongho-myeon,明湖面,3741038
37,경상북도,37610,봉화군,37610390,상운면,Sangun-myeon,詳雲面,3741039
37,경상북도,37610,봉화군,37610360,석포면,Seokpo-myeon,石浦面,3741036
37,경상북도,37620,울진군,37620110,울진읍,Uljin-eup,蔚珍邑,3742011
37,경상북도,37620,울진군,37620120,평해읍,Pyeonghae-eup,平海邑,3742012
37,경상북도,37620,울진군,37620310,북면,Buk-myeon,北面,3742031
37,경상북도,37620,울진군,37620330,근남면,Geunnam-myeon,近南面,3742033
37,경상북도,37620,울진군,37620350,기성면,Giseong-myeon,箕城面,3742035
